name,repository,pkg_mng
cargo-bloat,https://github.com/RazrFalcon/cargo-bloat,homebrew
cargo-c,https://github.com/lu-zero/cargo-c,homebrew
cargo-edit,https://github.com/killercup/cargo-edit,homebrew
cargo-instruments,https://github.com/cmyr/cargo-instruments,homebrew
cargo-llvm-lines,https://github.com/dtolnay/cargo-llvm-lines,homebrew
cargo-outdated,https://github.com/kbknapp/cargo-outdated,homebrew
cargo-watch,https://github.com/watchexec/cargo-watch,homebrew
carla,https://github.com/falkTX/Carla,homebrew
carrot2,https://github.com/carrot2/carrot2,homebrew
carthage,https://github.com/Carthage/Carthage,homebrew
cartridge-cli,https://github.com/tarantool/cartridge-cli,homebrew
cask,https://github.com/cask/cask,homebrew
cassandra-cpp-driver,https://github.com/datastax/cpp-driver,homebrew
cassandra-reaper,https://github.com/thelastpickle/cassandra-reaper,homebrew
cassowary,https://github.com/rogerwelin/cassowary,homebrew
castxml,https://github.com/CastXML/CastXML,homebrew
cataclysm,https://github.com/CleverRaven/Cataclysm-DDA,homebrew
catch2,https://github.com/catchorg/Catch2,homebrew
catimg,https://github.com/posva/catimg,homebrew
cava,https://github.com/karlstav/cava,homebrew
cayley,https://github.com/cayleygraph/cayley,homebrew
cbc,https://github.com/coin-or/Cbc,homebrew
cbmc,https://github.com/diffblue/cbmc,homebrew
cc65,https://github.com/cc65/cc65,homebrew
ccache,https://github.com/ccache/ccache,homebrew
ccat,https://github.com/owenthereal/ccat,homebrew
ccextractor,https://github.com/CCExtractor/ccextractor,homebrew
ccheck,https://github.com/nerdlem/ccheck,homebrew
ccls,https://github.com/MaskRay/ccls,homebrew
cconv,https://github.com/xiaoyjy/cconv,homebrew
cctz,https://github.com/google/cctz,homebrew
cdargs,https://github.com/cbxbiker61/cdargs,homebrew
cddlib,https://github.com/cddlib/cddlib,homebrew
cdogs-sdl,https://github.com/cxong/cdogs-sdl,homebrew
cedille,https://github.com/cedille/cedille,homebrew
celero,https://github.com/DigitalInBlue/Celero,homebrew
cereal,https://github.com/USCiLab/cereal,homebrew
cern-ndiff,https://github.com/MethodicalAcceleratorDesign/MAD-X,homebrew
certigo,https://github.com/square/certigo,homebrew
certstrap,https://github.com/square/certstrap,homebrew
cf-tool,https://github.com/xalanq/cf-tool,homebrew
cf4ocl,https://github.com/nunofachada/cf4ocl,homebrew
cfn-format,https://github.com/aws-cloudformation/rain,homebrew
cfr-decompiler,https://github.com/leibnitz27/cfr,homebrew
cfssl,https://github.com/cloudflare/cfssl,homebrew
cgal,https://github.com/CGAL/cgal,homebrew
cgif,https://github.com/dloebl/cgif,homebrew
cgl,https://github.com/coin-or/Cgl,homebrew
cglm,https://github.com/recp/cglm,homebrew
cgns,https://github.com/CGNS/CGNS,homebrew
cgrep,https://github.com/awgn/cgrep,homebrew
chaiscript,https://github.com/ChaiScript/ChaiScript,homebrew
chakra,https://github.com/chakra-core/ChakraCore,homebrew
chamber,https://github.com/segmentio/chamber,homebrew
chapel,https://github.com/chapel-lang/chapel,homebrew
charm,https://github.com/juju/charmstore-client,homebrew
chars,https://github.com/antifuchs/chars,homebrew
chart-testing,https://github.com/helm/chart-testing,homebrew
cheat,https://github.com/cheat/cheat,homebrew
check,https://github.com/libcheck/check,homebrew
checkmake,https://github.com/mrtazz/checkmake,homebrew
checkstyle,https://github.com/checkstyle/checkstyle,homebrew
chezmoi,https://github.com/twpayne/chezmoi,homebrew
chezscheme,https://github.com/cisco/ChezScheme,homebrew
chgems,https://github.com/postmodern/chgems,homebrew
chibi-scheme,https://github.com/ashinn/chibi-scheme,homebrew
chinadns-c,https://github.com/shadowsocks/ChinaDNS,homebrew
chisel,https://github.com/facebook/chisel,homebrew
choose,https://github.com/geier/choose,homebrew
choose-gui,https://github.com/chipsenkbeil/choose,homebrew
choose-rust,https://github.com/theryangeary/choose,homebrew
chroma,https://github.com/alecthomas/chroma,homebrew
chromaprint,https://github.com/acoustid/chromaprint,homebrew
chrome-cli,https://github.com/prasmussen/chrome-cli,homebrew
chrome-export,https://github.com/bdesham/chrome-export,homebrew
chronograf,https://github.com/influxdata/chronograf,homebrew
chruby,https://github.com/postmodern/chruby,homebrew
chruby-fish,https://github.com/JeanMertz/chruby-fish,homebrew
cidr2range,https://github.com/ipinfo/cli,homebrew
cig,https://github.com/stevenjack/cig,homebrew
cilium-cli,https://github.com/cilium/cilium-cli,homebrew
circleci,https://github.com/CircleCI-Public/circleci-cli,homebrew
citus,https://github.com/citusdata/citus,homebrew
cjdns,https://github.com/cjdelisle/cjdns,homebrew
cjson,https://github.com/DaveGamble/cJSON,homebrew
ckan,https://github.com/KSP-CKAN/CKAN,homebrew
clac,https://github.com/soveran/clac,homebrew
clair,https://github.com/quay/clair,homebrew
clang-format,https://github.com/llvm/llvm-project,homebrew
clang-format@11,https://github.com/llvm/llvm-project,homebrew
clang-format@8,https://github.com/llvm/llvm-project,homebrew
clarinet,https://github.com/hirosystems/clarinet,homebrew
clash,https://github.com/Dreamacro/clash,homebrew
clblas,https://github.com/clMathLibraries/clBLAS,homebrew
clblast,https://github.com/CNugteren/CLBlast,homebrew
clearlooks-phenix,https://github.com/jpfleury/clearlooks-phenix,homebrew
clens,https://github.com/conformal/clens,homebrew
clfft,https://github.com/clMathLibraries/clFFT,homebrew
cli11,https://github.com/CLIUtils/CLI11,homebrew
cli53,https://github.com/barnybug/cli53,homebrew
clib,https://github.com/clibs/clib,homebrew
click,https://github.com/databricks/click,homebrew
clickhouse-cpp,https://github.com/ClickHouse/clickhouse-cpp,homebrew
clickhouse-odbc,https://github.com/ClickHouse/clickhouse-odbc,homebrew
cliclick,https://github.com/BlueM/cliclick,homebrew
clinfo,https://github.com/Oblomov/clinfo,homebrew
cling,https://github.com/root-project/cling,homebrew
clingo,https://github.com/potassco/clingo,homebrew
clip,https://github.com/asmuth/clip,homebrew
clipper,https://github.com/wincent/clipper,homebrew
cloc,https://github.com/AlDanial/cloc,homebrew
clojure-lsp,https://github.com/clojure-lsp/clojure-lsp,homebrew
clojurescript,https://github.com/clojure/clojurescript,homebrew
cloog,https://github.com/periscop/cloog,homebrew
closure-stylesheets,https://github.com/google/closure-stylesheets,homebrew
cloud-nuke,https://github.com/gruntwork-io/cloud-nuke,homebrew
cloudflare-quiche,https://github.com/cloudflare/quiche,homebrew
cloudflare-wrangler,https://github.com/cloudflare/wrangler,homebrew
cloudflared,https://github.com/cloudflare/cloudflared,homebrew
cloudformation-guard,https://github.com/aws-cloudformation/cloudformation-guard,homebrew
clozure-cl,https://github.com/Clozure/ccl,homebrew
clp,https://github.com/coin-or/Clp,homebrew
clusterctl,https://github.com/kubernetes-sigs/cluster-api,homebrew
cmake,https://github.com/Kitware/CMake,homebrew
cmake-docs,https://github.com/Kitware/CMake,homebrew
cmark,https://github.com/commonmark/cmark,homebrew
cmark-gfm,https://github.com/github/cmark-gfm,homebrew
cmatrix,https://github.com/abishekvashok/cmatrix,homebrew
cmdshelf,https://github.com/toshi0383/cmdshelf,homebrew
cminpack,https://github.com/devernay/cminpack,homebrew
cmix,https://github.com/byronknoll/cmix,homebrew
cmockery2,https://github.com/lpabon/cmockery2,homebrew
cmt,https://github.com/smallhadroncollider/cmt,homebrew
cmus,https://github.com/cmus/cmus,homebrew
cmusfm,https://github.com/Arkq/cmusfm,homebrew
cnats,https://github.com/nats-io/nats.c,homebrew
cobalt,https://github.com/cobalt-org/cobalt.rs,homebrew
coccinelle,https://github.com/coccinelle/coccinelle,homebrew
cocoapods,https://github.com/CocoaPods/CocoaPods,homebrew
cocot,https://github.com/vmi/cocot,homebrew
coda-cli,https://github.com/bobthecow/coda-cli,homebrew
code-minimap,https://github.com/wfxr/code-minimap,homebrew
codec2,https://github.com/drowe67/codec2,homebrew
codequery,https://github.com/ruben2020/codequery,homebrew
coin3d,https://github.com/coin3d/coin,homebrew
cointop,https://github.com/cointop-sh/cointop,homebrew
coinutils,https://github.com/coin-or/CoinUtils,homebrew
colfer,https://github.com/pascaldekloe/colfer,homebrew
colima,https://github.com/abiosoft/colima,homebrew
collada-dom,https://github.com/rdiankov/collada-dom,homebrew
collector-sidecar,https://github.com/Graylog2/collector-sidecar,homebrew
colormake,https://github.com/pagekite/Colormake,homebrew
colortail,https://github.com/joakim666/colortail,homebrew
comby,https://github.com/comby-tools/comby,homebrew
compiledb,https://github.com/nickdiego/compiledb,homebrew
concurrencykit,https://github.com/concurrencykit/ck,homebrew
condure,https://github.com/fanout/condure,homebrew
confd,https://github.com/kelseyhightower/confd,homebrew
configen,https://github.com/theappbusiness/ConfigGenerator,homebrew
conftest,https://github.com/open-policy-agent/conftest,homebrew
confuse,https://github.com/libconfuse/libconfuse,homebrew
conjure-up,https://github.com/conjure-up/conjure-up,homebrew
conmon,https://github.com/containers/conmon,homebrew
connect,https://github.com/gotoh/ssh-connect,homebrew
conserver,https://github.com/bstansell/conserver,homebrew
console_bridge,https://github.com/ros/console_bridge,homebrew
consul,https://github.com/hashicorp/consul,homebrew
consul-backinator,https://github.com/myENA/consul-backinator,homebrew
consul-template,https://github.com/hashicorp/consul-template,homebrew
container-diff,https://github.com/GoogleContainerTools/container-diff,homebrew
container-structure-test,https://github.com/GoogleContainerTools/container-structure-test,homebrew
convox,https://github.com/convox/convox,homebrew
copilot,https://github.com/aws/copilot-cli,homebrew
coq,https://github.com/coq/coq,homebrew
corectl,https://github.com/TheNewNormal/corectl,homebrew
coredns,https://github.com/coredns/coredns,homebrew
coreos-ct,https://github.com/coreos/container-linux-config-transpiler,homebrew
corral,https://github.com/ponylang/corral,homebrew
corsixth,https://github.com/CorsixTH/CorsixTH,homebrew
cortex,https://github.com/cortexproject/cortex,homebrew
cosi,https://github.com/dedis/cosi,homebrew
cosign,https://github.com/sigstore/cosign,homebrew
couchdb-lucene,https://github.com/rnewson/couchdb-lucene,homebrew
couchpotatoserver,https://github.com/CouchPotato/CouchPotatoServer,homebrew
counterfeiter,https://github.com/maxbrunsfeld/counterfeiter,homebrew
coursier,https://github.com/coursier/coursier,homebrew
cowsay,https://github.com/tnalpgge/rank-amateur-cowsay,homebrew
cp2k,https://github.com/cp2k/cp2k,homebrew
cpanminus,https://github.com/miyagawa/cpanminus,homebrew
cpansearch,https://github.com/c9s/cpansearch,homebrew
cpi,https://github.com/treefrogframework/cpi,homebrew
cpp-gsl,https://github.com/Microsoft/GSL,homebrew
cppad,https://github.com/coin-or/CppAD,homebrew
cppcheck,https://github.com/danmar/cppcheck,homebrew
cpprestsdk,https://github.com/Microsoft/cpprestsdk,homebrew
cpptoml,https://github.com/skystrife/cpptoml,homebrew
cpputest,https://github.com/cpputest/cpputest,homebrew
cppzmq,https://github.com/zeromq/cppzmq,homebrew
cpr,https://github.com/libcpr/cpr,homebrew
cpu_features,https://github.com/google/cpu_features,homebrew
cpufetch,https://github.com/Dr-Noob/cpufetch,homebrew
cpulimit,https://github.com/opsengine/cpulimit,homebrew
cql,https://github.com/CovenantSQL/CovenantSQL,homebrew
cqlkit,https://github.com/tenmax/cqlkit,homebrew
cquery,https://github.com/cquery-project/cquery,homebrew
cracklib,https://github.com/cracklib/cracklib,homebrew
crane,https://github.com/google/go-containerregistry,homebrew
crc32c,https://github.com/google/crc32c,homebrew
crcany,https://github.com/madler/crcany,homebrew
create-dmg,https://github.com/create-dmg/create-dmg,homebrew
cri-tools,https://github.com/kubernetes-sigs/cri-tools,homebrew
crispy-doom,https://github.com/fabiangreffrath/crispy-doom,homebrew
criterion,https://github.com/Snaipe/Criterion,homebrew
croaring,https://github.com/RoaringBitmap/CRoaring,homebrew
croc,https://github.com/schollz/croc,homebrew
cromwell,https://github.com/broadinstitute/cromwell,homebrew
crowdin,https://github.com/crowdin/crowdin-cli,homebrew
crun,https://github.com/containers/crun,homebrew
crush-tools,https://github.com/google/crush-tools,homebrew
cryfs,https://github.com/cryfs/cryfs,homebrew
cryptominisat,https://github.com/msoos/cryptominisat,homebrew
crystal,https://github.com/crystal-lang/crystal,homebrew
crystal-icr,https://github.com/crystal-community/icr,homebrew
csfml,https://github.com/SFML/CSFML,homebrew
csound,https://github.com/csound/csound,homebrew
css-crush,https://github.com/peteboere/css-crush,homebrew
cssembed,https://github.com/downloads/nzakas/cssembed/cssembed-0.4.5.jar,homebrew
cstore_fdw,https://github.com/citusdata/cstore_fdw,homebrew
csview,https://github.com/wfxr/csview,homebrew
csvprintf,https://github.com/archiecobbs/csvprintf,homebrew
csvq,https://github.com/mithrandie/csvq,homebrew
csvtk,https://github.com/shenwei356/csvtk,homebrew
ctail,https://github.com/pquerna/ctail,homebrew
ctemplate,https://github.com/OlafvdSpek/ctemplate,homebrew
ctl,https://github.com/ampas/CTL,homebrew
ctlptl,https://github.com/tilt-dev/ctlptl,homebrew
ctop,https://github.com/bcicen/ctop,homebrew
