name,repository,pkg_mng
shoot_n_loot,https://github.com/Fabien-Chouteau/shoot-n-loot,alire
sha1,https://github.com/AntonMeep/sha1,alire
aws,https://github.com/AdaCore/aws,alire
b2ssum,https://github.com/lkujaw/blake2s,alire
zeromq_ada,https://github.com/persan/zeromq-Ada,alire
saatana,https://github.com/HeisenbugLtd/Saatana,alire
samd51_hal,https://github.com/Fabien-Chouteau/samd51-hal,alire
audio_base,https://github.com/Ada-Audio/audio_base,alire
aunit,https://github.com/AdaCore/aunit,alire
audio_wavefiles,https://github.com/Ada-Audio/audio_wavefiles,alire
basalt,https://github.com/Componolit/basalt,alire
base64,https://github.com/AntonMeep/base64,alire
ajunitgen,https://github.com/mosteo/ajunitgen,alire
itsybitsy_rp2040_bsp,https://github.com/hgrodriguez/itsybitsy_rp2040_bsp,alire
iterators,https://github.com/mosteo/iterators,alire
itsybitsy_bsp,https://github.com/hgrodriguez/itsybitsy_bsp,alire
avltrees,https://github.com/lkujaw/avltrees,alire
brackelib,https://github.com/bracke/brackelib,alire
