,:ID,PKG_NAME,PAGE_RANK,:LABEL
164,vcpkg164,boost-dynamic-bitset,1.8683177825650268,vcpkg
1516,vcpkg1516,readline-win32,1.866825119775874,vcpkg
1825,vcpkg1825,vtk,1.86544951485174,vcpkg
190,vcpkg190,boost-iostreams,1.8632246050715997,vcpkg
1637,vcpkg1637,sord,1.8621196904264856,vcpkg
1069,vcpkg1069,lv2,1.8621196904264856,vcpkg
1041,vcpkg1041,libyaml,1.86014675307332,vcpkg
804,vcpkg804,kf5windowsystem,1.8598724145480416,vcpkg
400,vcpkg400,cpprestsdk,1.859069278812387,vcpkg
1674,vcpkg1674,status-code,1.8587702628750016,vcpkg
1188,vcpkg1188,ned14-internal-quickcpplib,1.8587702628750016,vcpkg
132,vcpkg132,boost-align,1.8585626602807568,vcpkg
1306,vcpkg1306,pango,1.854863991996825,vcpkg
471,vcpkg471,dlfcn-win32,1.853351382835244,vcpkg
69,vcpkg69,aws-c-http,1.8533101600463875,vcpkg
1649,vcpkg1649,spdlog,1.8479804106384232,vcpkg
254,vcpkg254,boost-test,1.847380679094076,vcpkg
270,vcpkg270,boost-uuid,1.847186832012094,vcpkg
1072,vcpkg1072,lzo,1.84401862328783,vcpkg
1096,vcpkg1096,mbedtls,1.842800263997664,vcpkg
984,vcpkg984,libsecret,1.842800263997664,vcpkg
1425,vcpkg1425,qt5-quickcontrols2,1.8418784737294676,vcpkg
571,vcpkg571,freeimage,1.8410701370432925,vcpkg
1415,vcpkg1415,qt5-graphicaleffects,1.8395703530447416,vcpkg
1019,vcpkg1019,libunistring,1.839497027270843,vcpkg
1783,vcpkg1783,urdfdom,1.838315455815615,vcpkg
1190,vcpkg1190,netcdf-c,1.8370462461443104,vcpkg
174,vcpkg174,boost-functional,1.836870580111235,vcpkg
839,vcpkg839,libarchive,1.836337851317536,vcpkg
601,vcpkg601,gdk-pixbuf,1.8362913340397256,vcpkg
561,vcpkg561,folly,1.836239820036631,vcpkg
186,vcpkg186,boost-interprocess,1.8351609011437928,vcpkg
981,vcpkg981,libsass,1.83216030139214,vcpkg
170,vcpkg170,boost-foreach,1.8320608810315968,vcpkg
180,vcpkg180,boost-hana,1.83179391814676,vcpkg
1452,vcpkg1452,qtconnectivity,1.831204449144737,vcpkg
138,vcpkg138,boost-atomic,1.8307497296424888,vcpkg
198,vcpkg198,boost-locale,1.8297933047612045,vcpkg
242,vcpkg242,boost-scope-exit,1.8296133655286224,vcpkg
158,vcpkg158,boost-coroutine2,1.8296124997186989,vcpkg
567,vcpkg567,fp16,1.8287713859346644,vcpkg
1386,vcpkg1386,pthreadpool,1.8287713859346644,vcpkg
233,vcpkg233,boost-ptr-container,1.8287173487181303,vcpkg
1467,vcpkg1467,qtpositioning,1.827656682749984,vcpkg
258,vcpkg258,boost-tokenizer,1.821551312699088,vcpkg
1474,vcpkg1474,qtserialbus,1.821007105725159,vcpkg
57,vcpkg57,aurora,1.819228289886471,vcpkg
1789,vcpkg1789,usockets,1.819228289886471,vcpkg
658,vcpkg658,gstreamer,1.819228289886471,vcpkg
1831,vcpkg1831,vulkan-memory-allocator,1.819228289886471,vcpkg
1600,vcpkg1600,shiva,1.819228289886471,vcpkg
490,vcpkg490,eastl,1.819228289886471,vcpkg
718,vcpkg718,imath,1.819228289886471,vcpkg
1366,vcpkg1366,portaudio,1.819228289886471,vcpkg
470,vcpkg470,distorm,1.819228289886471,vcpkg
621,vcpkg621,glbinding,1.819228289886471,vcpkg
1837,vcpkg1837,websocketpp,1.819228289886471,vcpkg
974,vcpkg974,librdkafka,1.819228289886471,vcpkg
940,vcpkg940,libmysql,1.819228289886471,vcpkg
1150,vcpkg1150,mpir,1.819228289886471,vcpkg
647,vcpkg647,graphicsmagick,1.819228289886471,vcpkg
1699,vcpkg1699,tcl,1.819228289886471,vcpkg
333,vcpkg333,chartdir,1.819228289886471,vcpkg
1321,vcpkg1321,pdal,1.819228289886471,vcpkg
199,vcpkg199,boost-lockfree,1.8160242244469105,vcpkg
137,vcpkg137,boost-assign,1.8134889969376289,vcpkg
1784,vcpkg1784,urdfdom-headers,1.8099809924155432,vcpkg
556,vcpkg556,fluidsynth,1.809077791701039,vcpkg
1000,vcpkg1000,libssh,1.809077791701039,vcpkg
67,vcpkg67,aws-c-compression,1.80815559597286,vcpkg
1267,vcpkg1267,openimageio,1.8075836024475005,vcpkg
224,vcpkg224,boost-pool,1.806702584020804,vcpkg
1418,vcpkg1418,qt5-macextras,1.805917794945565,vcpkg
784,vcpkg784,kf5guiaddons,1.805296185167324,vcpkg
878,vcpkg878,libflac,1.805247690913644,vcpkg
777,vcpkg777,kf5configwidgets,1.8049621913051983,vcpkg
686,vcpkg686,http-parser,1.804618450953497,vcpkg
1579,vcpkg1579,sdl2-image,1.804618450953497,vcpkg
159,vcpkg159,boost-crc,1.804093754105216,vcpkg
232,vcpkg232,boost-proto,1.80107000767563,vcpkg
212,vcpkg212,boost-multiprecision,1.8002596884401203,vcpkg
620,vcpkg620,glad,1.8000228052161464,vcpkg
885,vcpkg885,libgeotiff,1.798573204927477,vcpkg
444,vcpkg444,daw-header-libraries,1.7980246788158452,vcpkg
495,vcpkg495,ebml,1.795347253887006,vcpkg
1717,vcpkg1717,thrift,1.7951898955535754,vcpkg
1033,vcpkg1033,libwebsockets,1.7946760328602362,vcpkg
248,vcpkg248,boost-stacktrace,1.7942988267023745,vcpkg
1513,vcpkg1513,readline,1.7909171327387774,vcpkg
316,vcpkg316,ccd,1.7907547807440218,vcpkg
1294,vcpkg1294,osg,1.7896425438117742,vcpkg
51,vcpkg51,atk,1.7885952633716276,vcpkg
244,vcpkg244,boost-signals2,1.7879298873257676,vcpkg
295,vcpkg295,byte-lite,1.7855034356379202,vcpkg
1339,vcpkg1339,pixman,1.7853237358381826,vcpkg
200,vcpkg200,boost-log,1.7838023689827538,vcpkg
1158,vcpkg1158,msgpack,1.7820129880412892,vcpkg
157,vcpkg157,boost-coroutine,1.7818870294456053,vcpkg
770,vcpkg770,kf5archive,1.7817899524039564,vcpkg
145,vcpkg145,boost-circular-buffer,1.7809691346729284,vcpkg
1477,vcpkg1477,qtsvg,1.7808089277997063,vcpkg
847,vcpkg847,libbson,1.7795995120077983,vcpkg
1500,vcpkg1500,range-v3,1.77944838296386,vcpkg
1198,vcpkg1198,nifticlib,1.774613676581726,vcpkg
547,vcpkg547,fizz,1.7739882953539152,vcpkg
992,vcpkg992,libsodium,1.772446933056056,vcpkg
147,vcpkg147,boost-compute,1.7724365084374711,vcpkg
48,vcpkg48,assimp,1.7722743913824628,vcpkg
165,vcpkg165,boost-endian,1.772119084773515,vcpkg
1786,vcpkg1786,uriparser,1.7720610688683591,vcpkg
1042,vcpkg1042,libyuv,1.7712596318471288,vcpkg
1883,vcpkg1883,yaml-cpp,1.7690810441562526,vcpkg
446,vcpkg446,daw-utf-range,1.7690810441562526,vcpkg
1182,vcpkg1182,nanovg,1.7690810441562526,vcpkg
1244,vcpkg1244,onnx,1.7690810441562526,vcpkg
1054,vcpkg1054,llvm,1.7690810441562526,vcpkg
1647,vcpkg1647,spdk-ipsec,1.7690810441562526,vcpkg
1646,vcpkg1646,spdk-dpdk,1.7690810441562526,vcpkg
1020,vcpkg1020,liburing,1.7690810441562526,vcpkg
452,vcpkg452,debug-assert,1.7690810441562526,vcpkg
1607,vcpkg1607,simde,1.7690810441562526,vcpkg
568,vcpkg568,fplus,1.7690810441562526,vcpkg
1695,vcpkg1695,tap-windows6,1.7690810441562526,vcpkg
684,vcpkg684,hiredis,1.7690810441562526,vcpkg
1625,vcpkg1625,sobjectizer,1.7690810441562526,vcpkg
1654,vcpkg1654,spirv-cross,1.7690810441562526,vcpkg
864,vcpkg864,libdisasm,1.7690810441562526,vcpkg
553,vcpkg553,flint,1.7690810441562526,vcpkg
887,vcpkg887,libgnutls,1.7690810441562526,vcpkg
841,vcpkg841,libassuan,1.7690810441562526,vcpkg
1537,vcpkg1537,robin-hood-hashing,1.7690810441562526,vcpkg
87,vcpkg87,azure-storage-blobs-cpp,1.7690810441562526,vcpkg
1648,vcpkg1648,spdk-isal,1.7690810441562526,vcpkg
932,vcpkg932,libmodman,1.7690810441562526,vcpkg
1829,vcpkg1829,vulkan-headers,1.7690810441562526,vcpkg
299,vcpkg299,c4core,1.7690810441562526,vcpkg
339,vcpkg339,cimg,1.7690810441562526,vcpkg
1399,vcpkg1399,qpid-proton,1.7690810441562526,vcpkg
1068,vcpkg1068,luasocket,1.7690810441562526,vcpkg
1299,vcpkg1299,outcome,1.7690810441562526,vcpkg
1779,vcpkg1779,unixodbc,1.7690810441562526,vcpkg
294,vcpkg294,butteraugli,1.7690810441562526,vcpkg
1793,vcpkg1793,utfcpp,1.7684287591689296,vcpkg
789,vcpkg789,kf5itemviews,1.765942089925829,vcpkg
1758,vcpkg1758,tre,1.7640862496065752,vcpkg
924,vcpkg924,libmagic,1.7640862496065752,vcpkg
40,vcpkg40,armadillo,1.763939566902986,vcpkg
